,Unnamed: 0.1,Unnamed: 0,resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,milliseconds_numeric
1611,1611,4801,4802,243,71,3,5,5,4,4,4,3.0,65,+2:01.749,5782256,\N,\N,\N,\N,1,5782256
1612,1612,4824,4825,244,30,22,1,2,1,1,1,10.0,78,1:53:11.258,6791258,\N,\N,\N,\N,1,6791258
1613,1613,4825,4826,244,71,3,5,1,2,2,2,6.0,78,+34.817,6826075,\N,\N,\N,\N,1,6826075
1614,1614,4826,4827,244,77,6,28,4,3,3,3,4.0,78,+1:11.447,6862705,\N,\N,\N,\N,1,6862705
1615,1615,4850,4851,245,55,6,27,5,1,1,1,10.0,68,1:44:54.171,6294171,\N,\N,\N,\N,1,6294171
1616,1616,4851,4852,245,22,17,14,9,2,2,2,6.0,68,+31.687,6325858,\N,\N,\N,\N,1,6325858
1617,1617,4852,4853,245,56,17,15,8,3,3,3,4.0,68,+33.270,6327441,\N,\N,\N,\N,1,6327441
1618,1618,4853,4854,245,44,27,26,11,4,4,4,3.0,68,+36.506,6330677,\N,\N,\N,\N,1,6330677
1619,1619,4854,4855,245,30,22,1,1,5,5,5,2.0,68,+37.060,6331231,\N,\N,\N,\N,1,6331231
1620,1620,4874,4875,246,30,22,1,2,1,1,1,10.0,72,1:38:28.429,5908429,\N,\N,\N,\N,1,5908429
1621,1621,4875,4876,246,71,3,5,1,2,2,2,6.0,72,+31.309,5939738,\N,\N,\N,\N,1,5939738
1622,1622,4876,4877,246,14,3,6,3,3,3,3,4.0,72,+1:02.826,5971255,\N,\N,\N,\N,1,5971255
1623,1623,4877,4878,246,84,27,25,9,4,4,4,3.0,72,+1:03.293,5971722,\N,\N,\N,\N,1,5971722
1624,1624,4878,4879,246,55,6,27,4,5,5,5,2.0,72,+1:17.869,5986298,\N,\N,\N,\N,1,5986298
1625,1625,4898,4899,247,65,22,2,5,1,1,1,10.0,61,1:34:35.093,5675093,\N,\N,\N,\N,1,5675093
1626,1626,4899,4900,247,55,6,27,6,2,2,2,6.0,61,+16.479,5691572,\N,\N,\N,\N,1,5691572
1627,1627,4900,4901,247,14,3,6,3,3,3,3,4.0,61,+23.888,5698981,\N,\N,\N,\N,1,5698981
1628,1628,4901,4902,247,44,27,26,13,4,4,4,3.0,61,+1:33.168,5768261,\N,\N,\N,\N,1,5768261
1629,1629,4902,4903,247,87,1,7,10,5,5,5,2.0,61,+1:48.172,5783265,\N,\N,\N,\N,1,5783265
1630,1630,4922,4923,248,30,22,1,2,1,1,1,10.0,45,1:22:56.043,4976043,\N,\N,\N,\N,1,4976043
1631,1631,4923,4924,248,14,3,6,3,2,2,2,6.0,45,+5.988,4982031,\N,\N,\N,\N,1,4982031
1632,1632,4924,4925,248,77,6,28,4,3,3,3,4.0,45,+1:08.097,5044140,\N,\N,\N,\N,1,5044140
1633,1633,4925,4926,248,65,22,2,9,4,4,4,3.0,45,+1:23.436,5059479,\N,\N,\N,\N,1,5059479
1634,1634,4946,4947,249,71,3,5,1,1,1,1,10.0,77,1:46:25.721,6385721,\N,\N,\N,\N,1,6385721
1635,1635,4947,4948,249,14,3,6,2,2,2,2,6.0,77,+33.398,6419119,\N,\N,\N,\N,1,6419119
1636,1636,4970,4971,250,30,22,1,16,1,1,1,10.0,44,1:36:47.875,5807875,\N,\N,\N,\N,1,5807875
1637,1637,4971,4972,250,71,3,5,8,2,2,2,6.0,44,+19.493,5827368,\N,\N,\N,\N,1,5827368
1638,1638,4972,4973,250,84,27,25,13,3,3,3,4.0,44,+24.998,5832873,\N,\N,\N,\N,1,5832873
1639,1639,4973,4974,250,49,15,30,10,4,4,4,3.0,44,+26.972,5834847,\N,\N,\N,\N,1,5834847
1640,1640,4974,4975,250,87,1,7,6,5,5,5,2.0,44,+33.772,5841647,\N,\N,\N,\N,1,5841647
1641,1641,4975,4976,250,22,17,14,12,6,6,6,1.0,44,+39.674,5847549,\N,\N,\N,\N,1,5847549
1642,1642,4976,4977,250,65,22,2,4,7,7,7,0.0,44,+54.043,5861918,\N,\N,\N,\N,1,5861918
1643,1643,4977,4978,250,63,25,4,11,8,8,8,0.0,44,+54.548,5862423,\N,\N,\N,\N,1,5862423
1644,1644,4978,4979,250,44,27,26,9,9,9,9,0.0,44,+1:06.170,5874045,\N,\N,\N,\N,1,5874045
1645,1645,4979,4980,250,83,18,23,17,10,10,10,0.0,44,+1:19.789,5887664,\N,\N,\N,\N,1,5887664
1646,1646,4994,4995,251,65,22,2,8,1,1,1,10.0,53,1:18:27.916,4707916,\N,\N,\N,\N,1,4707916
1647,1647,4995,4996,251,57,1,8,7,2,2,2,6.0,53,+17.779,4725695,\N,\N,\N,\N,1,4725695
1648,1648,4996,4997,251,49,15,30,10,3,3,3,4.0,53,+24.321,4732237,\N,\N,\N,\N,1,4732237
1649,1649,4997,4998,251,87,1,7,9,4,4,4,3.0,53,+28.223,4736139,\N,\N,\N,\N,1,4736139
1650,1650,5018,5019,252,14,3,6,1,1,1,1,10.0,71,1:41:52.145,6112145,\N,\N,\N,\N,1,6112145
1651,1651,5019,5020,252,30,22,1,3,2,2,2,6.0,71,+7.248,6119393,\N,\N,\N,\N,1,6119393
1652,1652,5020,5021,252,71,3,5,2,3,3,3,4.0,71,+22.121,6134266,\N,\N,\N,\N,1,6134266
1653,1653,5021,5022,252,77,6,28,4,4,4,4,3.0,71,+1:24.879,6197024,\N,\N,\N,\N,1,6197024
1654,1654,5022,5023,252,55,6,27,7,5,5,5,2.0,71,+1:25.429,6197574,\N,\N,\N,\N,1,6197574
1655,1655,5042,5043,253,30,22,1,3,1,1,1,10.0,67,1:39:59.044,5999044,\N,\N,\N,\N,1,5999044
1656,1656,5043,5044,253,55,6,27,6,2,2,2,6.0,67,+2.684,6001728,\N,\N,\N,\N,1,6001728
1657,1657,5044,5045,253,14,3,6,1,3,3,3,4.0,67,+35.382,6034426,\N,\N,\N,\N,1,6034426
1658,1658,5066,5067,254,30,22,1,3,1,1,1,10.0,83,1:48:49.972,6529972,\N,\N,\N,\N,1,6529972
1659,1659,5067,5068,254,14,3,6,1,2,2,2,6.0,83,+14.920,6544892,\N,\N,\N,\N,1,6544892
1660,1660,5068,5069,254,71,3,5,2,3,3,3,4.0,83,+48.333,6578305,\N,\N,\N,\N,1,6578305
1661,1661,5090,5091,255,30,22,1,1,1,1,1,10.0,53,1:36:52.930,5812930,\N,\N,\N,\N,1,5812930
1662,1662,5091,5092,255,57,1,8,3,2,2,2,6.0,53,+19.337,5832267,\N,\N,\N,\N,1,5832267
1663,1663,5092,5093,255,65,22,2,9,3,3,3,4.0,53,+1:23.804,5896734,\N,\N,\N,\N,1,5896734
1664,1664,5093,5094,255,56,17,15,7,4,4,4,3.0,53,+1:42.136,5915066,\N,\N,\N,\N,1,5915066
1665,1665,5114,5115,256,71,3,5,1,1,1,1,10.0,81,1:49:15.946,6555946,\N,\N,\N,\N,1,6555946
1666,1666,5138,5139,257,30,22,5,2,1,1,1,10.0,71,1:35:39.2,5739200,\N,\N,\N,\N,1,5739200
1667,1667,5166,5167,258,30,22,5,2,1,1,1,10.0,83,1:46:01.693,6361693,\N,\N,\N,\N,1,6361693
1668,1668,5167,5168,258,77,6,28,5,2,2,2,6.0,83,+1:15.300,6436993,\N,\N,\N,\N,1,6436993
1669,1669,5194,5195,259,30,22,5,2,1,1,1,10.0,58,1:28:28.642,5308642,\N,\N,\N,\N,1,5308642
1670,1670,5195,5196,259,78,6,27,6,2,2,2,6.0,58,+54.942,5363584,\N,\N,\N,\N,1,5363584
1671,1671,5196,5197,259,57,1,7,8,3,3,3,4.0,58,+70.679,5379321,\N,\N,\N,\N,1,5379321
1672,1672,5197,5198,259,91,15,29,10,4,4,4,3.0,58,+73.658,5382300,\N,\N,\N,\N,1,5382300
1673,1673,5222,5223,260,30,22,5,1,1,1,1,10.0,78,1:49:55.3,6595300,\N,\N,\N,\N,1,6595300
1674,1674,5223,5224,260,84,1,8,8,2,2,2,6.0,78,+37.278,6632578,\N,\N,\N,\N,1,6632578
1675,1675,5224,5225,260,77,6,28,3,3,3,3,4.0,78,+1:16.824,6672124,\N,\N,\N,\N,1,6672124
1676,1676,5248,5249,261,71,3,0,2,1,1,1,10.0,65,1:36:14.3,5774300,\N,\N,\N,\N,1,5774300
1677,1677,5249,5250,261,30,22,5,1,2,2,2,6.0,65,+24.166,5798466,\N,\N,\N,\N,1,5798466
1678,1678,5250,5251,261,87,25,4,11,3,3,3,4.0,65,+1:26.969,5861269,\N,\N,\N,\N,1,5861269
1679,1679,5275,5276,262,30,22,5,1,1,1,1,10.0,69,1:44:32.1,6272100,\N,\N,\N,\N,1,6272100
1680,1680,5276,5277,262,71,3,0,4,2,2,2,6.0,69,+39.66,6311760,\N,\N,\N,\N,1,6311760
1681,1681,5277,5278,262,55,6,27,2,3,3,3,4.0,69,+1:13.338,6345438,\N,\N,\N,\N,1,6345438
1682,1682,5278,5279,262,77,6,28,3,4,4,4,3.0,69,+1:15.609,6347709,\N,\N,\N,\N,1,6347709
1683,1683,5302,5303,263,30,22,5,3,1,1,1,10.0,72,1:38:36.2,5916200,\N,\N,\N,\N,1,5916200
1684,1684,5303,5304,263,71,3,0,1,2,2,2,6.0,72,+12.642,5928842,\N,\N,\N,\N,1,5928842
1685,1685,5304,5305,263,77,6,28,5,3,3,3,4.0,72,+52.765,5968965,\N,\N,\N,\N,1,5968965
1686,1686,5330,5331,264,71,3,0,1,1,1,1,10.0,60,1:30:03.640,5403640,\N,\N,\N,\N,1,5403640
1687,1687,5331,5332,264,55,6,27,4,2,2,2,6.0,60,+1:08.128,5471768,\N,\N,\N,\N,1,5471768
1688,1688,5332,5333,264,57,1,7,5,3,3,3,4.0,60,+1:40.659,5504299,\N,\N,\N,\N,1,5504299
1689,1689,5333,5334,264,22,17,14,6,4,4,4,3.0,60,+1:41.751,5505391,\N,\N,\N,\N,1,5505391
1690,1690,5358,5359,265,77,6,28,1,1,1,1,10.0,45,1:22:37.2,4957200,\N,\N,\N,\N,1,4957200
1691,1691,5359,5360,265,44,27,26,12,2,2,2,6.0,45,+54.779,5011979,\N,\N,\N,\N,1,5011979
1692,1692,5360,5361,265,103,27,25,14,3,3,3,4.0,45,+1:05.0421,5022621,\N,\N,\N,\N,1,5022621
1693,1693,5361,5362,265,104,29,9,17,4,4,4,3.0,45,+1:21.609,5038809,\N,\N,\N,\N,1,5038809
1694,1694,5362,5363,265,81,29,10,16,5,5,5,2.0,45,+1:30.544,5047744,\N,\N,\N,\N,1,5047744
1695,1695,5363,5364,265,100,33,20,22,6,6,6,1.0,45,+1:45.445,5062645,\N,\N,\N,\N,1,5062645
1696,1696,5386,5387,266,30,22,5,1,1,1,1,10.0,77,1:48:00.185,6480185,\N,\N,\N,\N,1,6480185
1697,1697,5387,5388,266,71,3,0,2,2,2,2,6.0,77,+20.827,6501012,\N,\N,\N,\N,1,6501012
1698,1698,5388,5389,266,50,22,6,12,3,3,3,4.0,77,+1:10.329,6550514,\N,\N,\N,\N,1,6550514
1699,1699,5414,5415,267,71,3,0,3,1,1,1,10.0,44,1:28:47.1,5327100,\N,\N,\N,\N,1,5327100
1700,1700,5415,5416,267,57,1,7,8,2,2,2,6.0,44,+51.381,5378481,\N,\N,\N,\N,1,5378481
1701,1701,5416,5417,267,50,22,6,6,3,3,3,4.0,44,+1:10.453,5397553,\N,\N,\N,\N,1,5397553
1702,1702,5417,5418,267,14,3,2,7,4,4,4,3.0,44,+1:45.787,5432887,\N,\N,\N,\N,1,5432887
1703,1703,5442,5443,268,71,3,0,3,1,1,1,10.0,53,1:18:03.2,4683200,\N,\N,\N,\N,1,4683200
1704,1704,5443,5444,268,77,6,28,2,2,2,2,6.0,53,+4.93,4688130,\N,\N,\N,\N,1,4688130
1705,1705,5444,5445,268,57,1,7,7,3,3,3,4.0,53,+25.64,4708840,\N,\N,\N,\N,1,4708840
1706,1706,5445,5446,268,22,17,14,16,4,4,4,3.0,53,+50.634,4733834,\N,\N,\N,\N,1,4733834
1707,1707,5446,5447,268,84,1,8,15,5,5,5,2.0,53,+1:25.575,4768775,\N,\N,\N,\N,1,4768775
1708,1708,5470,5471,269,71,3,0,2,1,1,1,10.0,71,1:45:10.1,6310100,\N,\N,\N,\N,1,6310100
1709,1709,5471,5472,269,14,3,2,3,2,2,2,6.0,71,+0.603,6310703,\N,\N,\N,\N,1,6310703
1710,1710,5472,5473,269,57,1,7,4,3,3,3,4.0,71,+20.193,6330293,\N,\N,\N,\N,1,6330293
1711,1711,5473,5474,269,22,17,14,8,4,4,4,3.0,71,+28.003,6338103,\N,\N,\N,\N,1,6338103
1712,1712,5474,5475,269,50,22,6,10,5,5,5,2.0,71,+29.385,6339485,\N,\N,\N,\N,1,6339485
1713,1713,5475,5476,269,84,1,8,7,6,6,6,1.0,71,+52.702,6362802,\N,\N,\N,\N,1,6362802
1714,1714,5498,5499,270,30,22,5,1,1,1,1,10.0,69,1:40:27.3,6027300,\N,\N,\N,\N,1,6027300
1715,1715,5499,5500,270,71,3,0,2,2,2,2,6.0,69,+24.689,6051989,\N,\N,\N,\N,1,6051989
1716,1716,5500,5501,270,57,1,7,9,3,3,3,4.0,69,+1:09.648,6096948,\N,\N,\N,\N,1,6096948
1717,1717,5501,5502,270,56,17,15,10,4,4,4,3.0,69,+1:18.446,6105746,\N,\N,\N,\N,1,6105746
1718,1718,5526,5527,271,71,3,0,2,1,1,1,10.0,50,1:55:53.532,6953532,\N,\N,\N,\N,1,6953532
1719,1719,5527,5528,271,30,22,5,1,2,2,2,6.0,50,+3.365,6956897,\N,\N,\N,\N,1,6956897
1720,1720,5528,5529,271,55,6,27,7,3,3,3,4.0,50,+52.045,7005577,\N,\N,\N,\N,1,7005577
1721,1721,5529,5530,271,95,3,2,4,4,4,4,3.0,50,+56.074,7009606,\N,\N,\N,\N,1,7009606
1722,1722,5530,5531,271,56,17,15,6,5,5,5,2.0,50,+1:42.107,7055639,\N,\N,\N,\N,1,7055639
1723,1723,5531,5532,271,49,15,30,3,6,6,6,1.0,50,+1:59.863,7073395,\N,\N,\N,\N,1,7073395
1724,1724,5532,5533,271,57,1,7,8,7,7,7,0.0,50,+2:02.985,7076517,\N,\N,\N,\N,1,7076517
1725,1725,5554,5555,272,95,3,2,1,1,1,1,10.0,81,1:47:51.4,6471400,\N,\N,\N,\N,1,6471400
1726,1726,5555,5556,272,77,6,28,11,2,2,2,6.0,81,+2.511,6473911,\N,\N,\N,\N,1,6473911
1727,1727,5556,5557,272,84,1,8,9,3,3,3,4.0,81,+52.487,6523887,\N,\N,\N,\N,1,6523887
1728,1728,5557,5558,272,22,17,14,5,4,4,4,3.0,81,+1:10.530,6541930,\N,\N,\N,\N,1,6541930
1729,1729,5582,5583,273,117,3,2,1,1,1,1,10.0,72,1:38:45.082,5925082,\N,\N,\N,\N,1,5925082
1730,1730,5583,5584,273,102,1,8,2,2,2,2,6.0,72,+1:19.824,6004906,\N,\N,\N,\N,1,6004906
1731,1731,5608,5609,274,102,1,8,3,1,1,1,10.0,71,1:51:15.485,6675485,\N,\N,\N,\N,1,6675485
1732,1732,5609,5610,274,71,3,0,2,2,2,2,6.0,71,+16.625,6692110,\N,\N,\N,\N,1,6692110
1733,1733,5610,5611,274,30,22,5,4,3,3,3,4.0,71,+45.436,6720921,\N,\N,\N,\N,1,6720921
1734,1734,5611,5612,274,65,32,12,12,4,4,4,3.0,71,+46.557,6722042,\N,\N,\N,\N,1,6722042
1735,1735,5612,5613,274,87,27,26,10,5,5,5,2.0,71,+52.127,6727612,\N,\N,\N,\N,1,6727612
1736,1736,5634,5635,275,102,1,8,4,1,1,1,10.0,76,1:50:46.570,6646570,\N,\N,\N,\N,1,6646570
1737,1737,5635,5636,275,71,3,0,2,2,2,2,6.0,76,+1:23.199,6729769,\N,\N,\N,\N,1,6729769
1738,1738,5660,5661,276,117,3,2,1,1,1,1,10.0,61,1:33:20.413,5600413,\N,\N,\N,\N,1,5600413
1739,1739,5661,5662,276,30,22,5,3,2,2,2,6.0,61,+32.410,5632823,\N,\N,\N,\N,1,5632823
1740,1740,5686,5687,277,117,3,2,1,1,1,1,10.0,65,1:32:27.685,5547685,\N,\N,\N,\N,1,5547685
1741,1741,5687,5688,277,102,1,8,3,2,2,2,6.0,65,+16.873,5564558,\N,\N,\N,\N,1,5564558
1742,1742,5688,5689,277,30,22,5,4,3,3,3,4.0,65,+27.125,5574810,\N,\N,\N,\N,1,5574810
1743,1743,5712,5713,278,102,1,8,3,1,1,1,10.0,78,1:52:10.947,6730947,\N,\N,\N,\N,1,6730947
1744,1744,5713,5714,278,71,3,0,4,2,2,2,6.0,78,+52.118,6783065,\N,\N,\N,\N,1,6783065
1745,1745,5714,5715,278,55,6,27,5,3,3,3,4.0,78,+1:03.362,6794309,\N,\N,\N,\N,1,6794309
1746,1746,5738,5739,279,117,3,2,1,1,1,1,10.0,69,1:36:41.822,5801822,\N,\N,\N,\N,1,5801822
1747,1747,5739,5740,279,30,22,5,3,2,2,2,6.0,69,+14.527,5816349,\N,\N,\N,\N,1,5816349
1748,1748,5740,5741,279,71,3,0,2,3,3,3,4.0,69,+52.685,5854507,\N,\N,\N,\N,1,5854507
1749,1749,5764,5765,280,117,3,2,2,1,1,1,10.0,72,1:38:35.241,5915241,\N,\N,\N,\N,1,5915241
1750,1750,5765,5766,280,71,3,0,1,2,2,2,6.0,72,+0.342,5915583,\N,\N,\N,\N,1,5915583
1751,1751,5766,5767,280,30,22,5,7,3,3,3,4.0,72,+21.209,5936450,\N,\N,\N,\N,1,5936450
1752,1752,5767,5768,280,102,1,8,5,4,4,4,3.0,72,+32.405,5947646,\N,\N,\N,\N,1,5947646
1753,1753,5768,5769,280,84,27,25,3,5,5,5,2.0,72,+33.795,5949036,\N,\N,\N,\N,1,5949036
1754,1754,5790,5791,281,117,3,2,1,1,1,1,10.0,59,1:25:38.189,5138189,\N,\N,\N,\N,1,5138189
1755,1755,5791,5792,281,30,22,5,3,2,2,2,6.0,59,+7.660,5145849,\N,\N,\N,\N,1,5145849
1756,1756,5792,5793,281,119,22,6,5,3,3,3,4.0,59,+1:17.482,5215671,\N,\N,\N,\N,1,5215671
1757,1757,5793,5794,281,65,32,12,7,4,4,4,3.0,59,+1:18.407,5216596,\N,\N,\N,\N,1,5216596
1758,1758,5816,5817,282,117,3,2,1,1,1,1,10.0,45,1:18:40.885,4720885,\N,\N,\N,\N,1,4720885
1759,1759,5817,5818,282,30,22,5,3,2,2,2,6.0,45,+16.664,4737549,\N,\N,\N,\N,1,4737549
1760,1760,5818,5819,282,87,27,26,5,3,3,3,4.0,45,+59.349,4780234,\N,\N,\N,\N,1,4780234
1761,1761,5819,5820,282,102,1,8,4,4,4,4,3.0,45,+1:08.229,4789114,\N,\N,\N,\N,1,4789114
1762,1762,5820,5821,282,119,22,6,7,5,5,5,2.0,45,+1:31.516,4812401,\N,\N,\N,\N,1,4812401
1763,1763,5821,5822,282,77,6,28,9,6,6,6,1.0,45,+1:34.754,4815639,\N,\N,\N,\N,1,4815639
1764,1764,5822,5823,282,55,6,27,10,7,7,7,0.0,45,+1:35.841,4816726,\N,\N,\N,\N,1,4816726
1765,1765,5842,5843,283,71,3,0,2,1,1,1,10.0,77,1:47:39.098,6459098,\N,\N,\N,\N,1,6459098
1766,1766,5843,5844,283,119,22,6,5,2,2,2,6.0,77,+1:11.915,6531013,\N,\N,\N,\N,1,6531013
1767,1767,5844,5845,283,77,6,28,6,3,3,3,4.0,77,+1:18.042,6537140,\N,\N,\N,\N,1,6537140
1768,1768,5868,5869,284,71,3,0,2,1,1,1,10.0,44,1:24:32.124,5072124,\N,\N,\N,\N,1,5072124
1769,1769,5869,5870,284,30,22,5,3,2,2,2,6.0,44,+3.668,5075792,\N,\N,\N,\N,1,5075792
1770,1770,5870,5871,284,117,3,2,1,3,3,3,4.0,44,+14.988,5087112,\N,\N,\N,\N,1,5087112
1771,1771,5871,5872,284,102,1,8,5,4,4,4,3.0,44,+1:39.763,5171887,\N,\N,\N,\N,1,5171887
1772,1772,5894,5895,285,71,3,0,2,1,1,1,10.0,53,1:17:07.509,4627509,\N,\N,\N,\N,1,4627509
1773,1773,5895,5896,285,55,6,27,3,2,2,2,6.0,53,+40.012,4667521,\N,\N,\N,\N,1,4667521
1774,1774,5920,5921,286,30,22,5,6,1,1,1,10.0,71,1:32:46.309,5566309,\N,\N,\N,\N,1,5566309
1775,1775,5921,5922,286,117,3,2,2,2,2,2,6.0,71,+0.982,5567291,\N,\N,\N,\N,1,5567291
1776,1776,5922,5923,286,71,3,0,1,3,3,3,4.0,71,+8.206,5574515,\N,\N,\N,\N,1,5574515
1777,1777,5923,5924,286,55,6,27,5,4,4,4,3.0,71,+1:07.605,5633914,\N,\N,\N,\N,1,5633914
1778,1778,5946,5947,287,102,1,8,2,1,1,1,10.0,53,1:40:27.912,6027912,\N,\N,\N,\N,1,6027912
1779,1779,5947,5948,287,117,3,2,1,2,2,2,6.0,53,+11.435,6039347,\N,\N,\N,\N,1,6039347
1780,1780,5948,5949,287,57,1,7,3,3,3,3,4.0,53,+26.129,6054041,\N,\N,\N,\N,1,6054041
1781,1781,5949,5950,287,71,3,0,6,4,4,4,3.0,53,+1:23.538,6111450,\N,\N,\N,\N,1,6111450
1782,1782,5950,5951,287,22,17,14,12,5,5,5,2.0,53,+1:35.101,6123013,\N,\N,\N,\N,1,6123013
1783,1783,5951,5952,287,56,17,15,8,6,6,6,1.0,53,+1:46.421,6134333,\N,\N,\N,\N,1,6134333
1784,1784,5970,5971,288,102,1,8,1,1,1,1,10.0,79,1:43:27.476,6207476,\N,\N,\N,\N,1,6207476
1785,1785,5971,5972,288,117,3,2,2,2,2,2,6.0,79,+9.259,6216735,\N,\N,\N,\N,1,6216735
1786,1786,5972,5973,288,71,3,0,3,3,3,3,4.0,79,+33.902,6241378,\N,\N,\N,\N,1,6241378
1787,1787,5994,5995,289,95,3,5,1,1,1,1,10.0,72,1:36:45.320,5805320,\N,\N,\N,\N,1,5805320
1788,1788,5995,5996,289,119,3,6,4,2,2,2,6.0,72,+24.360,5829680,\N,\N,\N,\N,1,5829680
1789,1789,5996,5997,289,102,1,1,2,3,3,3,4.0,72,+34.675,5839995,\N,\N,\N,\N,1,5839995
1790,1790,5997,5998,289,30,22,19,6,4,4,4,3.0,72,+47.863,5853183,\N,\N,\N,\N,1,5853183
1791,1791,5998,5999,289,77,1,2,3,5,5,5,2.0,72,+1:13.634,5878954,\N,\N,\N,\N,1,5878954
1792,1792,6024,6025,290,95,3,5,1,1,1,1,10.0,69,1:31:53.587,5513587,\N,\N,\N,\N,1,5513587
1793,1793,6025,6026,290,119,3,6,2,2,2,2,6.0,69,+12.971,5526558,\N,\N,\N,\N,1,5526558
1794,1794,6026,6027,290,30,22,19,3,3,3,3,4.0,69,+21.429,5535016,\N,\N,\N,\N,1,5535016
1795,1795,6027,6028,290,77,1,2,5,4,4,4,3.0,69,+33.347,5546934,\N,\N,\N,\N,1,5546934
1796,1796,6054,6055,291,95,3,5,1,1,1,1,10.0,71,1:36:51.856,5811856,\N,\N,\N,\N,1,5811856
1797,1797,6055,6056,291,119,3,6,2,2,2,2,6.0,71,+29.330,5841186,\N,\N,\N,\N,1,5841186
1798,1798,6084,6085,292,95,3,5,1,1,1,1,10.0,65,1:56:10.674,6970674,\N,\N,\N,\N,1,6970674
1799,1799,6085,6086,292,30,22,19,2,2,2,2,6.0,65,+23.914,6994588,\N,\N,\N,\N,1,6994588
1800,1800,6086,6087,292,55,6,27,8,3,3,3,4.0,65,+26.462,6997136,\N,\N,\N,\N,1,6997136
1801,1801,6087,6088,292,77,1,2,7,4,4,4,3.0,65,+1:20.647,7051321,\N,\N,\N,\N,1,7051321
1802,1802,6116,6117,293,95,3,5,1,1,1,1,10.0,60,1:28:40.927,5320927,\N,\N,\N,\N,1,5320927
1803,1803,6117,6118,293,119,3,6,2,2,2,2,6.0,60,+9.451,5330378,\N,\N,\N,\N,1,5330378
1804,1804,6118,6119,293,102,1,1,3,3,3,3,4.0,60,+48.984,5369911,\N,\N,\N,\N,1,5369911
1805,1805,6119,6120,293,84,22,20,6,4,4,4,3.0,60,+53.007,5373934,\N,\N,\N,\N,1,5373934
1806,1806,6148,6149,294,102,1,1,3,1,1,1,10.0,78,1:50:59.372,6659372,\N,\N,\N,\N,1,6659372
1807,1807,6149,6150,294,95,3,5,1,2,2,2,6.0,78,+0.215,6659587,\N,\N,\N,\N,1,6659587
1808,1808,6150,6151,294,119,3,6,2,3,3,3,4.0,78,+31.843,6691215,\N,\N,\N,\N,1,6691215
1809,1809,6151,6152,294,30,22,19,6,4,4,4,3.0,78,+39.294,6698666,\N,\N,\N,\N,1,6698666
1810,1810,6152,6153,294,84,22,20,7,5,5,5,2.0,78,+1:21.347,6740719,\N,\N,\N,\N,1,6740719
1811,1811,6180,6181,295,77,1,2,4,1,1,1,10.0,69,1:37:08.299,5828299,\N,\N,\N,\N,1,5828299
1812,1812,6181,6182,295,30,22,19,5,2,2,2,6.0,69,+12.401,5840700,\N,\N,\N,\N,1,5840700
1813,1813,6182,6183,295,55,6,27,8,3,3,3,4.0,69,+1:07.327,5895626,\N,\N,\N,\N,1,5895626
1814,1814,6211,6212,296,95,3,5,1,1,1,1,10.0,69,1:38:08.459,5888459,\N,\N,\N,\N,1,5888459
1815,1815,6212,6213,296,119,3,6,2,2,2,2,6.0,69,+46.447,5934906,\N,\N,\N,\N,1,5934906
1816,1816,6213,6214,296,84,22,20,7,3,3,3,4.0,69,+1:12.579,5961038,\N,\N,\N,\N,1,5961038
1817,1817,6241,6242,297,95,3,5,1,1,1,1,10.0,59,1:25:42.991,5142991,\N,\N,\N,\N,1,5142991
1818,1818,6242,6243,297,119,3,6,2,2,2,2,6.0,59,+39.094,5182085,\N,\N,\N,\N,1,5182085
1819,1819,6243,6244,297,84,22,20,6,3,3,3,4.0,59,+48.395,5191386,\N,\N,\N,\N,1,5191386
1820,1820,6244,6245,297,30,22,19,4,4,4,4,3.0,59,+53.267,5196258,\N,\N,\N,\N,1,5196258
1821,1821,6245,6246,297,77,1,2,5,5,5,5,2.0,59,+55.795,5198786,\N,\N,\N,\N,1,5198786
1822,1822,6246,6247,297,57,32,11,9,6,6,6,1.0,59,+1:20.138,5223129,\N,\N,\N,\N,1,5223129
1823,1823,6273,6274,298,95,3,5,1,1,1,1,10.0,45,1:18:22.032,4702032,\N,\N,\N,\N,1,4702032
1824,1824,6274,6275,298,102,1,1,3,2,2,2,6.0,45,+4.500,4706532,\N,\N,\N,\N,1,4706532
1825,1825,6275,6276,298,30,22,19,6,3,3,3,4.0,45,+34.462,4736494,\N,\N,\N,\N,1,4736494
1826,1826,6276,6277,298,84,22,20,9,4,4,4,3.0,45,+36.959,4738991,\N,\N,\N,\N,1,4738991
1827,1827,6277,6278,298,55,6,27,5,5,5,5,2.0,45,+1:12.607,4774639,\N,\N,\N,\N,1,4774639
1828,1828,6278,6279,298,100,27,26,7,6,6,6,1.0,45,+1:36.498,4798530,\N,\N,\N,\N,1,4798530
1829,1829,6279,6280,298,123,27,25,8,7,7,7,0.0,45,+1:37.180,4799212,\N,\N,\N,\N,1,4799212
1830,1830,6305,6306,299,102,1,1,3,1,1,1,10.0,77,1:46:19.216,6379216,\N,\N,\N,\N,1,6379216
1831,1831,6306,6307,299,95,3,5,2,2,2,2,6.0,77,+40.139,6419355,\N,\N,\N,\N,1,6419355
1832,1832,6307,6308,299,77,1,2,5,3,3,3,4.0,77,+50.782,6429998,\N,\N,\N,\N,1,6429998
